id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_log,host_type,occupancy_level,reviews_per_month_bucket,distance_center_km,review_month,review_season,min_nights_category
1422301195199593390,Bononia Palace 3,679117658,Elisa,Porto - Saragozza,44.5013681,11.3333298,Entire home/apt,178.0,1,2,2025-08-20,0.63,5,207,2,IT037006C21GR939J8,5.187385805840755,professional,medium,medium,1.0315692151904987,8.0,summer,
1422490755830905628,Realkasa Parri Apartment,228384114,Realkasa,Navile,44.513213,11.356069,Entire home/apt,146.0,2,0,,0.0,95,93,0,IT037006B4WIYK9H5I,4.990432586778736,professional,low,low,2.300341613944179,,,
1424025660899727117,Stanza singola zona Murri,207151072,Valeria,Santo Stefano,44.47787013994152,11.36941554304197,Private room,47.0,1,1,2025-08-06,0.63,2,2,1,IT639104715297,3.871201010907891,single-listing,low,medium,2.8496419196382865,8.0,summer,
1424440666617803682,San Vitale Apartment,679117658,Elisa,Santo Stefano,44.4941363,11.353889216,Entire home/apt,201.0,1,17,2025-08-31,4.64,5,214,17,IT037006C2M9SL4NKO,5.308267697401205,professional,medium,high,0.9005101459488247,8.0,summer,
1424759061322262192,Ugo Bassi & Towers apartment,27581125,Andrea,Porto - Saragozza,44.4953802,11.3401873,Entire home/apt,166.0,1,38,2025-09-17,10.0,2,60,38,IT037006C2QHMYN7UJ,5.117993812416755,single-listing,low,high,0.20079363665576336,9.0,fall,
1425883001177463776,Happy Home: Three-room holiday apartment Bologna,400686259,Simone,Porto - Saragozza,44.50456,11.33178,Entire home/apt,120.0,2,1,2025-09-07,1.0,2,309,1,IT037006B4N5JMKYDM,4.795790545596741,single-listing,high,medium,1.3776971859282907,9.0,fall,
1425900756918412294,Suite del Borgo di San Pietro 1,657049204,Andrea,Santo Stefano,44.5010027,11.3495621,Entire home/apt,110.0,1,24,2025-09-15,6.43,7,45,24,IT037006C2N7E4OOPU,4.709530201312334,professional,low,high,0.8758026615074199,9.0,fall,
1426104703717750718,Suite del Borgo di San Pietro 2,657049204,Andrea,Santo Stefano,44.5010027,11.3495621,Entire home/apt,143.0,1,23,2025-09-20,6.27,7,41,23,IT037006C2N7E4OOPU,4.969813299576001,professional,low,high,0.8758026615074199,9.0,fall,
1426113403420843476,Suite del Borgo di San Pietro 3,657049204,Andrea,Santo Stefano,44.5010027,11.3495621,Entire home/apt,125.0,1,19,2025-09-20,5.28,7,41,19,IT037006C2N7E4OOPU,4.836281906951478,professional,low,high,0.8758026615074199,9.0,fall,
1426119330778661912,Suite del Borgo di San Pietro 4,657049204,Andrea,Santo Stefano,44.5010027,11.3495621,Entire home/apt,117.0,1,23,2025-09-17,6.05,7,48,23,IT037006C2N7E4OOPU,4.770684624465665,professional,low,high,0.8758026615074199,9.0,fall,
1426129274791644457,Suite del Borgo di San Pietro 5,657049204,Andrea,Santo Stefano,44.5010027,11.3495621,Entire home/apt,119.0,1,22,2025-09-19,5.79,7,43,22,IT037006C2N7E4OOPU,4.787491742782046,professional,low,high,0.8758026615074199,9.0,fall,
1426607036304674778,Testoni5,679117658,Elisa,Porto - Saragozza,44.4946679,11.334847316,Entire home/apt,212.0,1,14,2025-09-07,3.96,5,190,14,IT037006B452V83JSE,5.3612921657094255,professional,medium,high,0.6183746653766741,9.0,fall,
1426617055257970687,Casa Guadelli,658966115,Davide,Porto - Saragozza,44.50117665950651,11.313592571048032,Entire home/apt,103.0,1,10,2025-09-19,2.8,1,88,10,IT037006C2TTPVKNX4,4.6443908991413725,single-listing,low,high,2.411789571764791,9.0,fall,
1426662762753743904,Déco suite under the 2 towers,1116679,Fosca Ilaria,Santo Stefano,44.49325,11.34545,Private room,289.0,2,3,2025-09-11,0.96,3,68,3,IT037006B47ED5WIH2,5.66988092298052,professional,low,medium,0.2896540841383037,9.0,fall,
1427506042371471058,Student 1 Room (female),8330121,Francesca,Porto - Saragozza,44.49670051416139,11.32977648402688,Private room,24.0,31,0,,0.0,5,233,0,,3.2188758248682006,professional,medium,low,1.0408885509683694,,,short
1427704888368007569,Casa Aposa a 5 minuti da Piazza Maggiore,523079551,Eugenio,Porto - Saragozza,44.49077721643784,11.338347977909864,Entire home/apt,340.0,3,7,2025-09-16,2.02,1,83,7,IT037006C2OR4TMAHV,5.831882477283517,single-listing,low,high,0.5690399617476406,9.0,fall,very short
1428190548315730661,BLUE ROOM - Stanza 1 SMART TV,697268046,Sara,Borgo Panigale - Reno,44.5087306,11.2978979,Private room,90.0,2,3,2025-09-06,0.88,5,67,3,IT037006B4RLWZP4LL,4.51085950651685,professional,low,medium,3.8747557740606724,9.0,fall,
1428195121761939649,Residenza Marconi,293411370,Patrizio,Porto - Saragozza,44.4982364,11.3379148,Entire home/apt,219.0,1,5,2025-08-24,1.74,73,124,5,IT037006C2V6EZC8J7,5.393627546352362,professional,medium,high,0.5275724722782791,8.0,summer,
1428210997863428905,GREY ROOM - Stanza 2 SMART TV,697268046,Sara,Borgo Panigale - Reno,44.507936682881805,11.298501922876827,Private room,94.0,2,4,2025-07-18,1.2,5,67,4,IT037006B4RLWZP4LL,4.553876891600541,professional,low,medium,3.7961690361803693,7.0,summer,
1428215566796650692,YELLOw ROOM - Stanza 3 SMART TV,697268046,Sara,Borgo Panigale - Reno,44.507971827596,11.296721321540868,Private room,94.0,2,5,2025-09-12,1.32,5,67,5,IT037006B46A3DNFUQ,4.553876891600541,professional,low,medium,3.928852513978856,9.0,fall,
1428222712283479421,GREEN ROOM - Stanza 4 SMART TV,697268046,Sara,Borgo Panigale - Reno,44.50903,11.29742,Private room,94.0,2,4,2025-09-12,1.71,5,67,4,IT037006B46A3DNFUQ,4.553876891600541,professional,low,high,3.922868776133851,9.0,fall,
1428226675606179423,[FREE Parking x3] - 4 ROOMS + 2 Bathrooms,697268046,Sara,Borgo Panigale - Reno,44.50934036460623,11.29841612356224,Entire home/apt,227.0,2,3,2025-08-22,1.23,5,94,3,IT037006B4RLWZP4LL,5.429345628954441,professional,low,medium,3.8646128141938374,8.0,summer,
1428809685085899249,Giorgi Homes: Luna apartment,595692930,Michele,Navile,44.5080487,11.3420943,Entire home/apt,229.0,1,3,2025-08-30,2.25,55,344,3,IT037006B4YFS7C3SB,5.438079308923196,professional,high,high,1.4631432698708349,8.0,summer,
1428861482196728309,Giorgi Homes: Zucca apartment,595692930,Michele,Navile,44.50693870223135,11.34314709208601,Entire home/apt,174.0,1,1,2025-07-17,0.36,55,306,1,IT037006B4Q2I9JZRP,5.1647859739235145,professional,high,low,1.3398754422620949,7.0,summer,
1428871633822640216,Giorgi Homes: Verde Bosco apt,595692930,Michele,Navile,44.50898404527362,11.341285762040316,Entire home/apt,187.0,1,6,2025-08-24,2.61,55,207,6,IT037006B4CPXD5V2E,5.236441962829949,professional,medium,high,1.5700605831090402,8.0,summer,
1428880665110126566,Giorgi Homes: Sole apartment,595692930,Michele,Navile,44.50737,11.34257,Entire home/apt,160.0,1,3,2025-08-16,1.45,55,201,3,IT037006B4NIE24FFC,5.081404364984463,professional,medium,medium,1.3871411191762417,8.0,summer,
1428979758042479857,Giorgi Homes: Corallo apartment,595692930,Michele,Navile,44.50708497846374,11.342852270826308,Entire home/apt,184.0,1,1,2025-08-21,0.91,55,186,1,IT037006B44TW65PDK,5.220355825078324,professional,medium,medium,1.355594323489812,8.0,summer,
1428993353277215901,Giorgi Homes - Cedro apartment,595692930,Michele,Navile,44.50769875778813,11.34256220485916,Entire home/apt,175.0,1,3,2025-08-06,1.41,55,194,3,IT037006B4H5AV5TIR,5.170483995038151,professional,medium,medium,1.4236749971101965,8.0,summer,
1429002164628518310,Giorgi Homes: Petalo apartment,595692930,Michele,Navile,44.50870445959956,11.343222592171063,Entire home/apt,193.0,1,0,,0.0,55,231,0,IT037006B46GR88G9X,5.267858159063328,professional,medium,low,1.5361819668321068,,,
1429615482200660093,Giorgi Homes - Cipria apartment,595692930,Michele,Navile,44.5084244245982,11.341525541452242,Entire home/apt,182.0,1,2,2025-08-14,0.91,55,209,2,IT037006B42FVFEV4O,5.209486152841421,professional,medium,medium,1.5068038440224416,8.0,summer,
1429626006980009409,Giorgi Homes - Ambra apartment,595692930,Michele,Navile,44.50779131047754,11.343257838355642,Entire home/apt,318.0,1,1,2025-07-19,0.45,55,301,1,IT037006B4NFOM2VJK,5.765191102784844,professional,high,low,1.4348614333330645,7.0,summer,
1429678743787044268,Camera Tripla in Ostello Salus,503190606,Juan,Savena,44.483497424626925,11.402303172313252,Shared room,51.0,1,4,2025-09-09,1.05,7,328,4,IT037006B4APSAN94X,3.9512437185814275,professional,high,medium,4.913568188147027,9.0,fall,
1429711804057152066,Giorgi Homes - Oceano apartment,595692930,Michele,Navile,44.50862487017393,11.34261782372274,Entire home/apt,208.0,1,0,,0.0,55,216,0,IT037006B4ROKK6SFS,5.342334251964811,professional,medium,low,1.5265801910552446,,,
1429720785426384255,Giorgi Homes - Sabbia apartment,595692930,Michele,Navile,44.50747043149112,11.342629402159686,Entire home/apt,162.0,1,0,,0.0,55,216,0,IT037006B4WVELEYS9,5.093750200806762,professional,medium,low,1.39829686487836,,,
1429721453264877389,Letto in camera tripla mista,503190606,Juan,Savena,44.48223,11.40071,Shared room,22.0,1,8,2025-08-03,2.22,7,313,8,IT037006B4APSAN94X,3.1354942159291497,professional,high,high,4.83038925325755,8.0,summer,
1429727417984462655,Giorgi Homes - Cielo apartment,595692930,Michele,Navile,44.50764093885145,11.34234035877122,Entire home/apt,176.0,1,0,,0.0,55,207,0,IT037006B4BEGRKD3C,5.176149732573829,professional,medium,low,1.4174131260913592,,,
1429734999814796415,Giorgi Homes - Rame apartment,595692930,Michele,Navile,44.50922541847324,11.341131390791686,Entire home/apt,149.0,1,0,,0.0,55,237,0,IT037006B4ZZ45MYNH,5.0106352940962555,professional,medium,low,1.5976828427603385,,,
1429761904514434314,Giorgi Homes-Pistacchio apt,595692930,Michele,Navile,44.50897057167021,11.341874266151052,Entire home/apt,133.0,1,1,2025-07-19,0.45,55,210,1,IT037006B45WAPMCAM,4.897839799950911,professional,medium,low,1.5661065781823131,7.0,summer,
1429781576852789243,Giorgi Homes - Quarzo apartment,595692930,Michele,Navile,44.50846544744097,11.34154651041518,Entire home/apt,217.0,1,0,,0.0,55,204,0,IT037006B43U53O5ON,5.384495062789089,professional,medium,low,1.5112600866742905,,,
1430142133971851474,Lovely one-bedroom apartment,697767886,Paola,Navile,44.511870138848096,11.345407808117416,Entire home/apt,30.0,31,0,,0.0,1,141,0,,3.4339872044851463,single-listing,medium,low,1.9002163261786165,,,short
1430313987571305360,Suite Emilia 8,574325933,Giorgio,Borgo Panigale - Reno,44.5210114,11.2662101,Entire home/apt,98.0,1,2,2025-06-14,0.54,14,56,2,IT037006B4EOQG3BQD,4.59511985013459,professional,low,medium,6.73361405812083,6.0,summer,
1430711321064759997,Mikyrose’s flat,275267215,Michela,Borgo Panigale - Reno,44.49439836517092,11.29746537655592,Entire home/apt,62.0,31,0,,0.0,1,76,0,,4.143134726391533,single-listing,low,low,3.591548522917356,,,short
1431120953993863153,Letto in camera mista tripla B.,503190606,Juan,Savena,44.48350975806567,11.402578289022442,Shared room,23.0,1,6,2025-07-21,1.64,7,319,6,IT037006B4APSAN94X,3.1780538303479458,professional,high,medium,4.934365126592817,7.0,summer,
1431128631712875910,3 - Camera Matrimoniale Salus,503190606,Juan,Savena,44.4833699537396,11.401415689629292,Private room,35.0,1,5,2025-07-06,1.38,7,329,5,IT037006B4APSAN94X,3.58351893845611,professional,high,medium,4.849114270672117,7.0,summer,
1431828649065126542,Queen Home Silvia,665452001,Elizabeth,San Donato - San Vitale,44.4861205,11.3714266,Entire home/apt,249.0,1,0,,0.0,6,252,0,IT037006C2NLJM46Q2,5.521460917862246,professional,high,low,2.4901207587942498,,,
1432436685058759694,Crespi's Flat,452860643,Mibi,Navile,44.51405,11.34675,Entire home/apt,117.0,1,6,2025-09-02,1.88,1,47,6,IT037006B4IFKGCJJM,4.770684624465665,single-listing,low,high,2.1546601261452727,9.0,fall,
1432457476580569738,"Mini-loft “Fiera Moderno""",36767007,Riccardo,San Donato - San Vitale,44.50556146032627,11.355971397478145,Entire home/apt,137.0,1,1,2025-07-04,0.37,1,255,1,IT037006C2LIHHVQPZ,4.927253685157205,single-listing,high,low,1.5922138674770887,7.0,summer,
1432559175373255114,Via Franco Bolognese by Wonderful Italy,487811050,Wonderful Italy Emilia-Romagna,Navile,44.5124831,11.3438464,Entire home/apt,99.0,1,2,2025-07-04,0.58,182,245,2,IT037006C2X97OFDBX,4.605170185988092,professional,medium,medium,1.9577619007475566,7.0,summer,
1434141887402194190,charming and quite central flat freeparking,698750280,Arabella,Santo Stefano,44.4839876,11.3397154,Entire home/apt,90.0,31,1,2025-08-29,1.0,1,262,1,"I applied for a CIN, but haven’t received it yet",4.51085950651685,single-listing,high,medium,1.2329415792050449,8.0,summer,short
1434919600666255719,camera tripla,553069528,Wambli Galeshka,Santo Stefano,44.48346,11.37336,Private room,119.0,2,0,,0.0,6,345,0,IT037006B4YDEWIRGD,4.787491742782046,professional,high,low,2.755517912088044,,,
1435585974108584877,[BolognaCentro]-2Bedr&Terrace-Near Central Station,699133986,Riccardo,Porto - Saragozza,44.5016182,11.331055,Entire home/apt,167.0,1,49,2025-09-10,13.49,4,190,49,IT037006B4SURB7JCJ,5.123963979403259,professional,medium,high,1.185286099267815,9.0,fall,
1435616241037953087,Free Parking · Comfort Home tra Fiera e Centro,699154105,Francesca,San Donato - San Vitale,44.50485,11.3678,Entire home/apt,141.0,2,4,2025-09-10,1.38,1,205,4,IT037006C2APMPI5VW,4.955827057601261,single-listing,medium,medium,2.288494148239673,9.0,fall,
1436225486580130548,Luxury Station Oasis + Balcone,466730699,Callum,Porto - Saragozza,44.5038579,11.3317602,Entire home/apt,189.0,2,20,2025-09-21,5.56,17,122,20,IT037006B4BJ2WKHRE,5.247024072160486,professional,medium,high,1.318764486570688,9.0,fall,
1436831214019158348,"Casa Ermete, modern apartment in Fiera",539210656,Alessandro,San Donato - San Vitale,44.50403,11.36485,Entire home/apt,116.0,1,2,2025-09-03,0.72,11,361,2,IT037054C2HKP9D69Q,4.762173934797756,professional,high,medium,2.039371156404277,9.0,fall,
1437519438310564019,"Dimore D’Azeglio, Charme in Centro Storico",86883488,Denise,Santo Stefano,44.48651,11.33914,Entire home/apt,125.0,1,0,,0.0,6,64,0,IT037006C2P8JHNFTO,4.836281906951478,professional,low,low,0.971061465962916,,,
1437726742038614807,Mentana 10,523034136,Domus Dumas,Santo Stefano,44.4979656,11.3475801,Entire home/apt,56.0,31,0,,0.0,17,102,0,,4.04305126783455,professional,low,low,0.5224104935597517,,,short
1438265659461511989,Indipendenza Loft 2,293411370,Patrizio,Porto - Saragozza,44.5006831,11.3440693,Entire home/apt,270.0,1,5,2025-08-21,1.47,73,11,5,IT037006C2SVCPM9AU,5.602118820879701,professional,low,medium,0.6543631709234314,8.0,summer,
1439717805217564226,Dimore D'Azeglio - Prestigio e centralità,86883488,Denise,Porto - Saragozza,44.4883,11.33863,Entire home/apt,125.0,1,0,,0.0,6,63,0,IT037006C2P8JHNFTO,4.836281906951478,professional,low,low,0.7976752300989294,,,
1439821365555967744,Library suite at Ca Fosca,1116679,Fosca Ilaria,Santo Stefano,44.49392252413711,11.347084799598722,Private room,325.0,2,2,2025-09-21,2.0,3,75,2,IT037006B47ED5WIH2,5.786897381366708,professional,low,high,0.3712423191743055,9.0,fall,
1440434509703750629,"Il Marchese Volante
short rent in Bologna",512147203,Barbara,San Donato - San Vitale,44.50651,11.37402,Entire home/apt,86.0,1,0,,0.0,1,346,0,IT037006C2MBH44AYX,4.465908118654584,single-listing,high,low,2.8117156712151443,,,
1440438946874467478,Casa elegante nel cuore di Bologna con terrazza,573971546,Monica,Porto - Saragozza,44.50028,11.32505,Entire home/apt,137.0,1,14,2025-09-07,4.2,5,318,14,IT037006B462PZI6DJ,4.927253685157205,professional,high,high,1.5201819311324933,9.0,fall,
1440655800385665288,- 20% 5 minuti a piedi Centro,492489195,Ismail,Porto - Saragozza,44.4935789,11.3365275,Entire home/apt,346.0,1,8,2025-09-18,3.29,3,302,8,IT037006B4GMUCEBWM,5.849324779946859,professional,high,high,0.5056087547219589,9.0,fall,
1441107157524465630,La Casetta,51915337,Pierpaolo,San Donato - San Vitale,44.4924731,11.3796369,Entire home/apt,87.0,2,0,,0.0,1,86,0,IT037006C29BHA37G5,4.477336814478207,single-listing,low,low,2.9567663066812098,,,
1441122428507913204,Casa Parisini by Studio Vita,45136743,Andrea,Porto - Saragozza,44.499967,11.334859,Entire home/apt,208.0,1,7,2025-09-16,2.96,25,248,7,IT037006C25CLZ6G2S,5.342334251964811,professional,medium,high,0.8362249441374974,9.0,fall,
1441358201853214654,Elegante Monolocale con Soppalco | Parcheggio,153558665,Alexandre Claude,San Donato - San Vitale,44.5062407,11.3587768,Entire home/apt,90.0,31,0,,0.0,13,110,0,,4.51085950651685,professional,low,low,1.8010040641131229,,,short
1441870898722690665,Luxury Central Apartment • Jacuzzi & View • 170m²,287119096,Lorenzo,Porto - Saragozza,44.49571,11.3385,Entire home/apt,352.0,1,5,2025-08-19,2.34,1,164,5,IT037006C2KXAIK4GI,5.8664680569332965,single-listing,medium,high,0.33990412972624096,8.0,summer,
1441979068042833551,Hermathena Apartament,293411370,Patrizio,Santo Stefano,44.49681289999999,11.3449544,Entire home/apt,291.0,1,7,2025-09-24,2.04,73,110,7,IT037006B49PTCZASI,5.676753802268282,professional,low,high,0.28353240368181054,9.0,fall,
1442042794896926312,Garden Loft - Bologna City Centre,574325933,Giorgio,Santo Stefano,44.4999102,11.3502755,Entire home/apt,128.0,31,8,2025-09-12,3.33,14,50,8,IT037006C2BZ9M5TZY,4.859812404361672,professional,low,high,0.8262436035202207,9.0,fall,short
1442771943635154477,HouSmart Dagnini 22,300934729,Arianna,Santo Stefano,44.479183,11.3691471,Entire home/apt,219.0,1,0,,0.0,32,92,0,IT037006C2E2K6ITOS,5.393627546352362,professional,low,low,2.7384890269787543,,,
1443483181451418925,Camera deluxe centro,509944844,Jerome Senanu,Porto - Saragozza,44.49836396329434,11.327473595738413,Private room,110.0,2,0,,0.0,3,95,0,IT037006B4UY6Y5RGN,4.709530201312334,professional,low,low,1.264796415271869,,,
1443487877436084479,Camera matrimoniale centro,509944844,Jerome Senanu,Porto - Saragozza,44.49822423990538,11.327504441142082,Private room,79.0,2,4,2025-08-26,1.88,3,91,4,IT037006B4UY6Y5RGN,4.382026634673881,professional,low,high,1.2577971472240983,8.0,summer,
1445530903180681864,Realkasa Venus Apartment,228384114,Realkasa,Porto - Saragozza,44.4987035,11.3435428,Entire home/apt,307.0,1,2,2025-08-12,0.94,95,69,2,IT037006B4B8M8VEVJ,5.730099782973574,professional,low,medium,0.43045516271120887,8.0,summer,
1445679294884794567,Barozzi House,679920999,Nicola,Santo Stefano,44.50459971397944,11.349401569311532,Entire home/apt,141.0,1,7,2025-09-08,2.36,14,14,7,IT037006B4QZF4JVGA,4.955827057601261,professional,low,high,1.2066932672316695,9.0,fall,
1445701326982642346,Avenue Suite-Essence,106889557,Ludovica,Porto - Saragozza,44.50007,11.32898,Private room,122.0,1,4,2025-09-08,4.0,6,296,4,IT037006B4VBWBS99Y,4.812184355372417,professional,high,high,1.2279571261587106,9.0,fall,
1445819248295934649,Ampia camera matrimoniale centro,509944844,Jerome Senanu,Porto - Saragozza,44.49823243075485,11.327533274888992,Private room,72.0,2,1,2025-07-15,0.43,3,93,1,IT037006B4UY6Y5RGN,4.290459441148391,professional,low,low,1.2558750394821199,7.0,summer,
1446247528559646121,Queen Home Martinne 4 long rent,665452001,Elizabeth,Santo Stefano,44.5008576,11.3512651,Entire home/apt,120.0,1,6,2025-09-08,3.33,6,325,6,"I applied for a CIN, but haven’t received it yet",4.795790545596741,professional,high,high,0.9557040099796665,9.0,fall,
1446918761302554388,Suite 3 Palazzo Marconi,575359796,Giorgio,Porto - Saragozza,44.4982364,11.3379148,Entire home/apt,190.0,1,12,2025-09-11,4.62,13,322,12,IT037006c2u3cxq0l0,5.25227342804663,professional,high,high,0.5275724722782791,9.0,fall,
1447061748582799537,Twins Home Bologna,702218150,Anna,San Donato - San Vitale,44.49359,11.37222,Entire home/apt,211.0,1,1,2025-06-29,0.35,1,110,1,IT037006C262VWBEXU,5.356586274672012,single-listing,low,low,2.359031763162186,6.0,summer,
1447607404514017038,[Charming House] - 5 minutes from Two towers,308496376,Ivan,Santo Stefano,44.4984162,11.3467846,Entire home/apt,305.0,2,17,2025-09-16,6.37,4,224,17,IT037006B43VY83CAR,5.723585101952381,professional,medium,high,0.5135379423147213,9.0,fall,
1447711939691822564,"Maison San Felice, Bologna by Short Holidays",12182373,Luca,Porto - Saragozza,44.49569,11.33735,Entire home/apt,309.0,1,11,2025-09-11,4.02,56,315,11,it037006c29pyw29iz,5.736572297479192,professional,high,high,0.4282360118040469,9.0,fall,
1447856068690218236,Piazzetta Apartment,124360219,Ettore,Porto - Saragozza,44.5000887,11.3427222,Entire home/apt,149.0,2,0,,0.0,26,69,0,IT037006B4RQNYDUCP,5.0106352940962555,professional,low,low,0.5780847997919194,,,
1448348713048168681,Avenue Suite – Comfort and Style-1,106889557,Ludovica,Porto - Saragozza,44.5000734,11.3289753,Private room,131.0,1,2,2025-09-11,2.0,6,324,2,IT037006B4VBWBS99Y,4.882801922586371,professional,high,high,1.2284644524651334,9.0,fall,
1448362080384197947,Avenue Suite – Comfort and Style - 4,106889557,Ludovica,Porto - Saragozza,44.5000734,11.3289753,Private room,153.0,1,4,2025-09-07,4.0,6,306,4,IT037006B4VBWBS99Y,5.0369526024136295,professional,high,high,1.2284644524651334,9.0,fall,
1448370003873561066,Avenue Suite – Comfort e Style - 3,106889557,Ludovica,Porto - Saragozza,44.49967742422175,11.3300115277955,Private room,155.0,1,7,2025-09-21,7.0,6,304,7,IT037006B4VBWBS99Y,5.049856007249537,professional,high,high,1.1350425210321389,9.0,fall,
1448394713808593738,Avenue Suite –  Comfort e Style - 2,106889557,Ludovica,Porto - Saragozza,44.5008,11.32963,Private room,153.0,1,3,2025-09-20,3.0,6,291,3,IT037006B4VBWBS99Y,5.0369526024136295,professional,high,high,1.2241028046261342,9.0,fall,
1448411350904655860,Avenue Suite - Comfort and Style – 5,106889557,Ludovica,Porto - Saragozza,44.5000734,11.3289753,Private room,154.0,1,5,2025-09-20,5.0,6,287,5,IT037006B4VBWBS99Y,5.043425116919247,professional,high,high,1.2284644524651334,9.0,fall,
1448498731738100305,FamilyBO Apartments Shangri-La,338818326,Riccardo,Porto - Saragozza,44.4902541,11.3166552,Entire home/apt,113.0,1,0,,0.0,7,80,0,IT037006C2OB7LZUQ8,4.736198448394496,professional,low,low,2.1281218408006857,,,
1448633978946734225,Comodo appartamento per 4 ospiti,679782414,Valentina,Savena,44.4752285,11.3859115,Entire home/apt,152.0,1,1,2025-07-21,0.47,1,164,1,IT037006C2S93HN9U4,5.030437921392435,single-listing,medium,medium,4.078499558544171,7.0,summer,
1449200902171048806,Camera con divano letto futon,41139329,Raffaela,San Donato - San Vitale,44.49382,11.37173,Private room,54.0,1,2,2025-08-20,1.02,1,168,2,Exempt,4.007333185232471,single-listing,medium,medium,2.318680592918373,8.0,summer,
1449436839388039079,Open space esclusivo zona fiera,50498051,Theo,San Donato - San Vitale,44.50562603499668,11.37260913848877,Entire home/apt,113.0,2,2,2025-07-22,0.83,1,11,2,IT034126C2ARGZP6A7,4.736198448394496,single-listing,low,medium,2.667183981066794,7.0,summer,
1449997229332487074,Via dei Mille 12,523034136,Domus Dumas,Porto - Saragozza,44.501331,11.3426089,Entire home/apt,209.0,2,5,2025-09-10,3.26,17,101,5,IT037006C2RU9EHZT9,5.3471075307174685,professional,low,high,0.7160702010982066,9.0,fall,
1450580223202084841,"Belvedere Apartment, Bologna Center",543783347,Nicola,Porto - Saragozza,44.4964143,11.3387195,Entire home/apt,205.0,1,2,2025-08-13,0.79,25,302,2,IT037006B4E86EPZII,5.327876168789581,professional,high,medium,0.35333820463093624,8.0,summer,
1450748228817171621,Urban Nest Terrace Suite,679920999,Nicola,Savena,44.46555619999999,11.3730547,Entire home/apt,99.0,1,5,2025-08-25,1.9,14,32,5,IT037006B4AMRTZSAI,4.605170185988092,professional,low,high,4.060426813572712,8.0,summer,
1450761238776441210,"Big, Bright and Chic Terrace Flat",582819357,Giuseppe,Porto - Saragozza,44.50232,11.332,Entire home/apt,188.0,1,16,2025-09-13,7.62,3,152,16,IT037006B4PWFQL509,5.241747015059643,professional,medium,high,1.1811344108691828,9.0,fall,
1451240139728009203,Bologna city center view by Wonderful Italy,487811050,Wonderful Italy Emilia-Romagna,Porto - Saragozza,44.5006398,11.3343719,Entire home/apt,147.0,1,2,2025-08-22,0.73,182,337,2,IT037006C2C76WYV7I,4.997212273764115,professional,high,medium,0.9157323861429125,8.0,summer,
1451304455466257170,Stanza Azul,703429985,Roberto,Savena,44.47694243074754,11.38274386525154,Private room,253.0,1,0,,0.0,2,101,0,IT037006B4ZE2E8HTE,5.537334267018537,single-listing,low,low,3.7637468395781237,,,
1451322031556872262,"Santo Stefano 1, Bologna by Short Holidays",12182373,Luca,Santo Stefano,44.48853,11.35248,Entire home/apt,185.0,1,4,2025-09-10,1.76,56,301,4,it037006b4nom2fync,5.225746673713202,professional,high,high,1.0557394819353245,9.0,fall,
1451330959473665152,"Santo Stefano 2, Bologna by Short Holidays",12182373,Luca,Santo Stefano,44.4874,11.35106,Entire home/apt,195.0,1,4,2025-09-13,1.4,56,289,4,it037006b4jvaiymjc,5.278114659230517,professional,high,medium,1.0692452712063814,9.0,fall,
1451443946597792560,Stanza Esmeralda,703429985,Roberto,Savena,44.4769598,11.3826092,Private room,223.0,1,0,,0.0,2,101,0,IT037006B4ZE2E8HTE,5.4116460518550396,single-listing,low,low,3.753640576377597,,,
1451474548475589354,b&b Marconi Inn,703485687,Francesco,Porto - Saragozza,44.4993274,11.3389067,Private room,155.0,1,0,,0.0,1,130,0,IT037006B4R5WZI6ZY,5.049856007249537,single-listing,medium,low,0.574893162218661,,,
1452030722129240118,[Bologna Centro] - 12 People & Terrace + 170 mq,699133986,Riccardo,Santo Stefano,44.4983663,11.3468829,Entire home/apt,345.0,1,17,2025-09-07,6.14,4,153,17,IT037006B4Q29QBS2E,5.846438775057725,professional,medium,high,0.5144396972749186,9.0,fall,
1452180856757001961,Urban Nest Loft Maggiore,679920999,Nicola,Porto - Saragozza,44.5048796,11.3109533,Entire home/apt,116.0,1,8,2025-09-11,3.38,14,31,8,IT037006B4ZDASI22B,4.762173934797756,professional,low,high,2.752079208145339,9.0,fall,
1452809134634165719,Stanza singola per 1 o 2 persone,23826943,Serena,San Donato - San Vitale,44.5018,11.36807,Private room,65.0,7,0,,0.0,1,74,0,"I applied for a CIN, but haven’t received it yet",4.189654742026425,single-listing,low,low,2.1652520963010664,,,very short
1452859420801114638,Giardini Margherita House,96080960,Chiara,Santo Stefano,44.48491151659211,11.356176704229744,Entire home/apt,100.0,31,0,,0.0,2,181,0,,4.61512051684126,single-listing,medium,low,1.5466972559561585,,,short
1452902058381287154,Ampio Appartamento con Cortile | Centro Storico,153558665,Alexandre Claude,Santo Stefano,44.4893139,11.3541336,Entire home/apt,140.0,31,0,,0.0,13,274,0,,4.948759890378168,professional,high,low,1.1057973328565305,,,short
1453278992666099474,"Belvedere House, in the heart of Bologna",543783347,Nicola,Porto - Saragozza,44.4964143,11.3387195,Entire home/apt,237.0,1,13,2025-09-17,4.87,25,286,13,IT037006B484YF9U24,5.472270673671475,professional,high,high,0.35333820463093624,9.0,fall,
